id_laporan,teks_laporan,label_prioritas,sumber_data
ID-0896,"Selamat siang, saya mau nanya jadwal armada untuk area Pasar Kranggan Gondokusuman, tepatnya di sekitar masjid. Armada truk pengangkut limbah warga itu biasanya lewat sini rutinitasnya jam berapa ya? Biar saya ngga ketinggalan jadwal pas mau nitip sekantong kecil sisa plastik bersih bersih rumah.",Rendah,llm_generated
ID-0897,"Permisi min, gue mau nanya make sure soal operasional nih. Denger-denger katanya ada perubahan jadwal pengangkutan gerobak sampah di Jalan Diponegoro depan RSJ Grhasia bulan ini, emang beneran ya? Kalo iya, tolong spill jadwal barunya di hari apa aja dong biar anak kos ga kelewatan.",Rendah,llm_generated
ID-0898,"Lapor penegak hukum dan dinas lingkungan! Di Jalan Palagan Tentara Pelajar depan Akmil, ada sebuah industri rumahan yang membuang limbah cairnya langsung ke aliran sungai. Air sungai berubah menjadi hitam legam, berbau kimia menyengat, dan banyak ikan yang mati mengambang. Tolong segera diinvestigasi dan berikan sanksi berat!",Tinggi,llm_generated
ID-0899,"Nyuwun sewu pak, rep tanglet prosedur fasilitas penarikan armada. Niki warga sing manggon neng ngarep Warmindo Klebengan Sinduadi pengen ngerti jadwal fix mas gerobak lewat mriki niku jam pinten nggih? Kulo ajeng siap-siap naruh kresek sisa masak ben ra telat diangkut pas bapak petugas e lewat.",Rendah,llm_generated
ID-0900,Peringatan darurat kesehatan! Terdapat laporan bahwa banyak anak-anak warga di sekitar depan SMA Muhammadiyah 3 Wirobrajan yang terjangkit penyakit kulit gatal-gatal berair. Diduga kuat ini akibat kontak dengan genangan air got yang tercemar parah oleh limbah sampah yang tidak diangkut. Instansi terkait tolong segera lakukan investigasi lapangan!,Tinggi,llm_generated
ID-0901,"Woi mas petugas, itu tumpukan kresek di tikungan jalan dpn Depo Argolubang Wirobrajan udh numpuk bgt literally kyk gunung kecil aja haha. Emang sih msh bs dilewatin jalannya, tp beneran deh bau asemnya udh ga tolerable klo pas panas. Mohon bsk pagi-pagi bgt sgr diangkutin ya sblm makin beranak pinak.",Sedang,llm_generated
ID-0902,"Kepada bapak bupati, warga di kawasan Ngaglik Sleman dekat Pasar Rejodani sudah habis kesabaran! Kami telah mengumpulkan tanda tangan petisi untuk protes ke DPRD karena sampah dibiarkan menumpuk selama sebulan lebih tanpa pengangkutan. Ini adalah darurat kesehatan masyarakat, kami menuntut aksi nyata sekarang juga!",Tinggi,llm_generated
ID-0903,Aduh jian mambu kecut tenan pas liwat area Pasar Kranggan Gondokusuman awan iki. Kuwi sampah sisa sayur dapur warung-warung wis numpuk neng pinggir aspal ngarep ruko. Ketoke durung enek sing ngangkut awit 4 dinan kepungkur. Tulung dikoordinasikne mas gerobak e ben cepet ditarik sblm laler e tambah akeh.,Sedang,llm_generated
ID-0904,"Selamat siang admin, mohon update mengenai jadwal pengangkutan sampah di dusun Karang Ploso Pandak Bantul. Sepertinya sudah terlambat 2 sampai 3 hari dari jadwal normal biasanya. Sampah-sampah di depan rumah warga sudah mulai mengeluarkan bau tidak sedap. Mohon segera dikoordinasikan dengan petugas lapangannya.",Sedang,llm_generated
ID-0905,Ini sangat berbahaya! Kami menemukan sampah medis yang dibuang sembarangan di tumpukan sampah liar dekat depan kantor Kalurahan Srigading Sanden. Terdapat banyak jarum suntik bekas dan botol infus yang berserakan di jalan. Minta tolong segera diamankan oleh pihak yang berwenang sebelum ada warga atau anak kecil yang terluka!,Tinggi,llm_generated
ID-0906,"Sugeng enjing min, lapor saking warga area Pasar Cebongan Sleman nggih. Iki lho enek bbrp kantong kresek sampah sing keri ra keangkut mas petugas wingi sore. Saiki wis mulai mambu rodo bosok lan dikerubungi laler neng ngarep pager. Minta tolong bsk pas keliling dijemput rumiyin nggih mas, suwun.",Sedang,llm_generated
ID-0907,"Halo min, numpang nanya soal operasional armada dong. Kalau misal warga di Jalan Affandi depan UGM Gate mau buang rak sepatu rusak yang lumayan gede, itu prosedur pembuangannya gimana ya? Apa bisa ditaruh di trotoar aja nunggu jadwal truk rutin atau harus telepon call center pickup dinas?",Rendah,llm_generated
ID-0908,Lapor darurat lalu lintas! Baru saja terjadi tabrakan antara truk sampah dengan pengendara motor di pertigaan dekat Perumahan Griya Banguntapan Indah blok B. Kecelakaan terjadi karena jalanan menyempit terhalang oleh tumpukan sampah yang meluber. Korban mengalami luka lecet. Tolong segera bereskan jalanan dan sampahnya sekarang juga!,Tinggi,llm_generated
ID-0909,"Hai selamat siang, saya adalah mahasiswa kos di daerah sepanjang Jalan Imogiri Barat KM 7. Saya ingin bertanya, apabila rumah kos kami ingin mendaftar layanan pengambilan sampah rutin bulanan ke kelurahan, bagaimana tata cara birokrasinya ya? Terus harus langsung daftar ke petugas gerobak atau ngga?",Rendah,llm_generated
ID-0910,"Halo pak admin, badhe tanglet info sekedap. Neng daerah kos Klebengan Caturtunggal niki armada truk pengangkut sing biyasane mlebu gang kene rutinitase saben dinten nopo nggih pak? Kulo pengen nyesuaiake jadwal naruh kresek cilik ben mboten kesuwen neng njobo pager lan ditarik langsung.",Rendah,llm_generated
ID-0911,"Permisi admin kelurahan, saya mau bertanya mengenai jadwal penarikan armada. Kalau untuk warga yang domisilinya di sekitaran Jalan Wonosari KM 8 Piyungan batas kota, itu truk sampahnya biasa lewat narik setiap hari apa saja ya pak? Biar saya bisa prepare sisa kreseknya.",Rendah,llm_generated
ID-0912,"Bapak ibu aparat desa, tolong perhatikan ini! Tumpukan sampah liar di depan gedung SD dekat area pesantren Turi Sleman atas sudah meluber mepet ke pintu gerbang sekolah! Bagaimana perasaan bapak ibu membiarkan anak-anak kecil menghirup bau busuk setiap kali mau masuk kelas? Tolong jadikan ini prioritas utama untuk dibersihkan hari ini!",Tinggi,llm_generated
ID-0913,"Laporan singkat ya min: di blkng Ps Demangan Gondokusuman tepatnya area dpn masjid, ada tumpukan plastik sm sisa makanan bekas jumat berkah kemaren yg blm diberesin. Udh mulai kecium bau asem sih wlwpun blm parah bgt. Tolong dnk diagendain pick-up nya sm petugas kebersihan sblm makin kotor.",Sedang,llm_generated
ID-0914,"Warga di belakang Pasar Imogiri lama sangat resah saat ini! Pasca banjir kemarin, material lumpur yang bercampur baur dengan tumpukan sampah berserakan di jalanan gang dan belum ada pihak yang mengevakuasi. Bau busuk pembusukan mulai menyebar kuat. Kami mohon kirimkan armada kebersihan beserta alat berat secepatnya!",Tinggi,llm_generated
ID-0915,"Nyuwun sewu pak, neng Jln Magelang KM 9 cedhak SPBU enten tumpukan kardus kemasan lan plastik bekas seka toko-toko sing soyo suwe tambah akeh. Emang durung mambu bosok amarga sampah garing, tp ngganggu pemandangan lan rawan dadi sarang tikus wirok. Tulung diangkut nggih sakdurunge dadi masalah gedhe.",Sedang,llm_generated
ID-0916,Ini benar-bener harus segera ditangani oleh kepolisian! Warga daerah Kasihan dekat kampus ISI Yogyakarta sudah banyak yang tumbang dan berobat ke dokter dengan gejala sesak napas akut serta mata perih. Ini diduga kuat akibat asap beracun dari pembakaran sampah liar yang terus-menerus terjadi setiap malam. Tolong tangkap pelakunya!,Tinggi,llm_generated
ID-0917,"Halo min, ini warga di Jln Affandi dpn UGM Gate pd kureng bgt sih literasinya. Bnyk yg suka ngasal buang limbah sisa sayur organik ke dalem bak khusus anorganik. Jadinya tongnya cepet bgt bau bosok pdhl baru 2 harian diangkut. Tolong dong pak RT kasih penyuluhan pilah sampah ke warga kosan sini ben ga jorok.",Sedang,llm_generated
ID-0918,"Anjir ini bener-bener parah bgt woi! Got di perempatan Bambanglipuro arah Samas mampet total, trs semalem meluap bawa sampah-sampah busuk lgsg masuk ngerendem teras rumah warga! Baunya kyk comberan bosok ngga ketulungan, lumpurnya kotor bgt. BPBD ato PU tolong sgr kirim tim pengeruk got skrg jg!",Tinggi,llm_generated
ID-0919,KONDISI DARURAT API! Terjadi kebakaran besar pada tumpukan sampah liar di lahan kosong belakang Jalan Veteran depan BNN Kota. Apinya merambat sangat cepat dan angin meniupkan bara api ke arah atap pemukiman warga. Kami sudah menghubungi damkar namun mohon juga bantuan dari dinas terkait untuk pengamanan area!,Tinggi,llm_generated
ID-0920,"Selamat siang admin, mohon bantuan untuk mengkoordinasikan pengangkutan sampah di area Kraton depan Alun-alun Selatan. Tong-tong fasilitas umum di sana sudah penuh sejak sore kemarin dan belum ada petugas yang mengosongkan. Mulai tercium bau tidak sedap namun masih batas wajar. Mohon segera dijadwalkan pengangkutannya.",Sedang,llm_generated
ID-0921,"Selamat siang lur, gue warga di sepanjang Ring Road Utara sebelah UGM mau nanya jadwal armada nih. Kalau buat truk pengangkut yang jalurnya di area sini itu biasanya keliling jam berapa ya? Biar warga yg kerja pagi bisa nyiapin kresek di depan.",Rendah,llm_generated
ID-0922,"Hadeuh piye toh iki pengelola rongsok neng pinggiran Jln Bantul KM 5 cedhak pom bensin, kerjane ngawur tenan! Limbah cairan lindi item pekat malah dibuang ngalir menyang kali cilik ngarep omahe warga. Ambune bosok jian marai pengen mutah lan saiki kaline mampet total. Tolong aparat desa tindak tegas oknum e saiki!",Tinggi,llm_generated
ID-0923,"Tolong perhatikan ini dengan serius! Tumpukan sampah di depan area ruko Seturan dekat Indomaret sudah menggunung setinggi bahu orang dewasa. Sudah lebih dari seminggu tidak kunjung diangkut, bahkan belatungnya sampai terlihat merayap ke aspal jalan. Warga sudah melapor ke RT tapi tidak ada respons sama sekali. Segera angkut!",Tinggi,llm_generated
ID-0924,"Nyuwun sewu pak, niki warga RT kene sing manggon neng sekitar sepanjang Jln Parangtritis KM 12 pun mulai podo rasan-rasan ngerasakke mambu sampah sing soyo suwe marai ra nyaman. Emang durung tekan level darurat sih, tp cukup ngganggu aktivitas dodolan neng ngarep omah. Tulung mas gerobak e diutus ndang ngangkut nggih.",Sedang,llm_generated
ID-0925,"Halo min, gue anak kosan di daerah Klebengan Caturtunggal nih. Mau nanya dong, kalau mau buang barang bekas ukuran lumayan gede kayak rak buku lipat itu prosedurnya harus lapor dinas buat pickup atau boleh ditaruh aja bareng tong biasa pas jadwalnya ditarik?",Rendah,llm_generated
ID-0926,"Nyuwun sewu pak admin, kulo saking perempatan Jalan Jlagran Tegalrejo rep tanglet. Carane daftar dadi langganan layanan armada pengangkut desa niku pripun nggih? Warga kos kene pengen mulai mbayar retribusi ben sampah e rutin ditarik. Kudu ngisi formulir riyin nopo saget langsung?",Rendah,llm_generated
ID-0927,"Selamat siang bapak ibu pengelola kebersihan. Saya perwakilan warga sekitar Jalan RE Martadinata Danurejan ingin bertanya mengenai jadwal operasional armada. Biar warga ngga salah jam, sebenarnya truk besar pengangkut itu keliling ngelewati jalan ini tiap jam berapa ya sore harinya untuk narik sampah?",Rendah,llm_generated
ID-0928,"Gila ini bener-bener bahaya banget woi! Lahan kosong di depan Warmindo Klebengan Sinduadi dijadiin tempat buang sampah liar yang makin hari makin parah. Yang bikin ngeri, warga nemuin bungkus obat keras sama limbah medis kyk jarum suntik berserakan di sana. Tolong dinas terkait dan aparat kepolisian segera turun tangan bersihin dan pasang police line!",Tinggi,llm_generated
ID-0929,"Selamat sore admin, saya warga dari jalan masuk Perumahan Catur Tunggal ingin nanya jadwal. Petugas kebersihan di wilayah kami biasanya keliling ngambilin tumpukan warga hari apa saja ya pak? Biar saya bisa prepare sisa kreseknya lebih awal dan ngga telat masuk bak armada.",Rendah,llm_generated
ID-0930,"Sugeng awan lur, enek sing badhe kulo tangletake saking warga sepanjang Jalan Parangtritis KM 12 niki. Kepastian jadwal mas gerobak roda tiga lewat mriki niku rutinitase dinten nopo mawon nggih pak? Ben warga mboten telat naruh kresek neng pinggir dalan lan langsung diangkut.",Rendah,llm_generated
ID-0931,"Laporan darurat untuk pemerintah kota! Warga di area Kraton depan Alun-alun Selatan memohon bantuan secepatnya. Sudah lebih dari 3 minggu sampah tidak diangkut sama sekali hingga timbunannya menjulang setinggi tembok. Lalat hijau sudah menyerbu masuk ke rumah-rumah, dan banyak anak balita yang jatuh sakit diare dan demam tinggi. Tolong segera evakuasi tumpukan ini!",Tinggi,llm_generated
ID-0932,"Halo min lapor ya, ini di pinggiran Jalan Bantul KM 5 dekat pom bensin, tepatnya area depan masjid, ada tumpukan sampah plastik sm sisa box makanan bekas jumat berkah kemaren. Posisinya udh numpuk dan mulai kecium bau asem wlwpun blm parah bgt. Tolong dnk diagendain buat di-pick up sm petugas kebersihan sblm makin kotor diliatnya.",Sedang,llm_generated
ID-0933,Lapor darurat pemadam kebakaran lan BPBD! Iki tumpukan limbah organik neng ngarep SMA 1 Sleman kota udh ngetokke asep panas lan gas metana koyo arep njeblug kebakar dewe! Warga sekitar wis panik histeris kabeh mergo wedi apine nyamber omah. Tolong kirim unit damkar saiki uga kanggo ngantisipasi sadurunge kedaden kobongan gedhe!,Tinggi,llm_generated
ID-0934,"Selamat siang pengelola kebersihan, kami warga RT di sekitar Jalan Moses Gatotkaca Gamping ingin menyampaikan keluhan. Bau dari tumpukan sampah di tempat penampungan sudah semakin menyengat dari hari ke hari. Walaupun belum meluber ke jalan, namun bau busuknya sangat mengganggu kenyamanan aktivitas warga sehari-hari. Mohon agar jadwal pengangkutannya bisa lebih dipercepat.",Sedang,llm_generated
ID-0935,"Permisi mas, ini di kawasan Jalan HOS Cokroaminoto Wirobrajan ada selokan kecil yg udh mulai mampet total gara-gara kesumbat sampah plastik bungkus makanan. Airnya udh mulai ngembeng trs ngeluarin bau nyengat khas comberan. Wlwpun blm meluap banjir sih, tp klo dibiarin kelamaan pas ujan pasti lgsg naik ke aspal. Tolong dicek sm dibersihin ya gotnya.",Sedang,llm_generated
ID-0936,"Nyuwun sewu pak admin, nderek tanglet info prosedur layanan nggih. Yen neng area Jalan RE Martadinata Danurejan niki wargane pengen buang barang bekas gedhe kados lemari kayu patah niku prosedure pripun nggih? Nopo saged dititipke truk pas jadwal lewat nopo kedah pesen pickup dinas?",Rendah,llm_generated
ID-0937,"Mohon perhatiannya bapak/ibu petugas, tumpukan sampah di pinggiran Jalan Taman Siswa Mergangsan sudah dibiarkan menumpuk selama hampir satu minggu penuh. Memang kondisinya belum separah video yang viral kemarin, namun bau busuknya sudah sangat mengganggu para pedagang kaki lima dan pejalan kaki di sekitarnya. Tolong besok pagi segera dikirimkan armada pengangkut.",Sedang,llm_generated
ID-0938,"Iki piye toh lur, tumpukan kresek sampah neng Jalan Magelang masuk Tegalrejo wis ngumpul dadi siji rodo dhuwur banget. Wis mambu kecut sithik nek pas awan bolong keno srengenge, tp durung ono armada sing teko ngangkut awit wingi. Tolong dikoordinasikan pengerukane nggih mas ben ra nambah mbleber menyang dalan paving.",Sedang,llm_generated
ID-0939,"Selamat pagi admin desa, saya ingin bertanya mengenai operasional warga. Di lingkungan dusun Sambisari Purwomartani Kalasan, jadwal bapak petugas armada kelilingnya dipatok jam berapa ya pagi harinya? Biar warga kami ngga kelewatan waktu naruh kresek dan keranjangnya di luar batas pagar rumah.",Rendah,llm_generated
ID-0940,"Halo min, gue mau ngeluh dikit nih. Di pinggiran Jalan Wonosari KM 8 Piyungan batas kota, banyak bgt tumpukan limbah rumahan yg dibuang ngasal di luar bak penampungan. Udh 3 harian dibiarin ngegeletak gt aja, skrg udh mulai bau asem trs laler ijonya bnyk bgt anjir. Tolong sgr dijadwalin truk buat bersihin titik itu sblm makin jorok pemandangannya.",Sedang,llm_generated
ID-0941,"Permisi admin, mohon tindakannya. Di area depan SMA 1 Sleman kota masih banyak oknum warga yang tidak tertib dan sering membuang sampah di luar jam operasional yang ditentukan. Akibatnya sampah menumpuk dan membusuk lebih dulu sebelum truk pengangkut tiba. Kami mohon agar segera dilakukan sosialisasi kembali dan penegakan aturan jam buang sampah di wilayah ini.",Sedang,llm_generated
ID-0942,"Nyuwun sewu pak RT, kulo warga neng pertigaan Pasar Piyungan rep tanglet prosedur sekedap. Armada truk pengangkut ingkang biyasane mlebu rute mriki niku jadwal pastine dinten nopo mawon nggih pak? Kulo pengen nyesuaiake jadwal naruh kresek sisa resik resik omah ben langsung diangkut petugas.",Rendah,llm_generated
ID-0943,"Woi dishub sm aparat tlg turun lapangan skrg jg! Ini gawat bgt neng pintu masuk perempatan Jalan Kenari Kota Baru, tumpukan limbah udh membludak ngeblokir aspal smp jalannya mung iso dilewati sak arah gantian! Motor moge sm mobil pd emosi gontok-gontokan anjir. Tolong evakuasi pake ekskavator skrg sblm lalin macet total ngga karuan dan viral!",Tinggi,llm_generated
ID-0944,Panggilan darurat untuk tim pemadam kebakaran! Di lahan kosong dekat lingkungan Perumahan Puri Ambarukmo terdapat timbunan sampah liar berskala besar yang saat ini sedang terbakar hebat. Asap hitam pekatnya sudah terbawa angin dan memasuki rumah-rumah warga. Warga mulai mengalami sesak napas. Minta tolong segera terjun ke lokasi untuk memadamkan api sebelum merembet!,Tinggi,llm_generated
ID-0945,"Lapor darurat BPBD lan dinas PU! Iki selokan utama neng Jalan Gejayan simpang tiga Condong mampet total disumbat gunungan kresek plastik! Banyu comberane udh mbleber parah ngerendem aspal dalan, ambune amis bosok nggilani tenan. Nek sore iki udan, dipastike kene langsung dadi lautan banjir limbah! Tolong keruk lan sedot banyune saiki!",Tinggi,llm_generated
ID-0946,"Lapor polisi dan dinas lingkungan! Gila ini kriminal bgt anjir, di sekitaran depan SMA 1 Sleman kota ada mafia yg ngebuang limbah drum oli bekas sm cairan B3 beracun scr ilegal! Tanah pekarangan kene lgsg dadi gosong item legam trs mambu kimia nyengat parah. Tolong investigasi CCTV trs tangkep oknum pelakunya sblm merusak tanah dan air sumur warga!",Tinggi,llm_generated
