id_laporan,teks_laporan,label_prioritas,sumber_data,teks_bersih,label
ID-1300,Waspada maling spesialis meteran air pdam min. Semalam di perumahan daerah concat ada lima rumah yang meterannya dicabut paksa. Pagi pagi warga kaget airnya mancur tumpah ke jalanan. Kayanya dijual buat rongsokan bahan kuningan.,Unknown,merapi_uncover,waspada maling spesialis meteran air pdam min. semalam di perumahan daerah concat ada lima rumah yang meterannya dicabut paksa. pagi pagi warga kaget airnya mancur tumpah ke jalanan. kayanya dijual buat rongsokan bahan kuningan.,3
ID-1134,Lapor min semalem sekitar jam 2 pagi pas saya pulang kerja lewat ringroad utara deket monjali ada rombongan anak remaja bawa gir motor diseret seret di aspal. Jujur ngeri banget mau nyalip karena mereka jalan menuhin lajur kiri dan kanan sambil teriak teriak ga jelas. Tolong patroli malam lebih dirutinkan lagi pak polisi biar warga yang pulang shift malam ngga was was terus di jalanan.,Unknown,berita,lapor min semalem sekitar jam 2 pagi pas saya pulang kerja lewat ringroad utara deket monjali ada rombongan anak remaja bawa gir motor diseret seret di aspal. jujur ngeri banget mau nyalip karena mereka jalan menuhin lajur kiri dan kanan sambil teriak teriak ga jelas. tolong patroli malam lebih dirutinkan lagi pak polisi biar warga yang pulang shift malam ngga was was terus di jalanan.,3
ID-0930,"Sugeng awan lur, enek sing badhe kulo tangletake saking warga sepanjang Jalan Parangtritis KM 12 niki. Kepastian jadwal mas gerobak roda tiga lewat mriki niku rutinitase dinten nopo mawon nggih pak? Ben warga mboten telat naruh kresek neng pinggir dalan lan langsung diangkut.",Rendah,llm_generated,"sugeng awan lur, enek sing badhe kulo tangletake saking warga sepanjang jalan parangtritis km 12 niki. kepastian jadwal mas gerobak roda tiga lewat mriki niku rutinitase dinten nopo mawon nggih pak? ben warga mboten telat naruh kresek neng pinggir dalan lan langsung diangkut.",0
ID-0666,"Min, gue butuh update fix jadwal pengangkutan armada di kawasan Jln HOS Cokroaminoto Wirobrajan nih. Udh delay 3 harian dr normalnya anjir. Tumpukannya udh mulai bau asem trs berjejer ga estetik bgt di bbrp spot aspal. Tolong di-follow up dong ke pihak terkait ASAP.",Sedang,llm_generated,"min, gue butuh update fix jadwal pengangkutan armada di kawasan jln hos cokroaminoto wirobrajan nih. udh delay 3 harian dr normalnya anjir. tumpukannya udh mulai bau asem trs berjejer ga estetik bgt di bbrp spot aspal. tolong di-follow up dong ke pihak terkait asap.",1
ID-0450,"Permisi satpol pp, tolong segera sidak Jalan Ngeksigondo. Ada yang nekat membuang sisa puing bangunan rumah berupa keramik pecah tajam dan paku besi berkarat persis memakan bahu aspal. Ini sangat fatal dan mengancam keselamatan nyawa, apalagi kalau malam gelap gulita rawan banget bikin ban motor sobek atau pengendara kecelakaan berdarah!",Tinggi,llm_generated,"permisi satpol pp, tolong segera sidak jalan ngeksigondo. ada yang nekat membuang sisa puing bangunan rumah berupa keramik pecah tajam dan paku besi berkarat persis memakan bahu aspal. ini sangat fatal dan mengancam keselamatan nyawa, apalagi kalau malam gelap gulita rawan banget bikin ban motor sobek atau pengendara kecelakaan berdarah!",2
ID-1068,"Eh min, warga Ngaglik Sleman dekat Pasar Rejodani mau nanya info kepastian jadwal armada nih. Kalau truk pengangkut yang jalurnya masuk di area sini itu biasanya keliling jam berapa ya sorenya? Biar warga yg kerja bisa nyiapin kresek tepat waktu di depan rumah.",Rendah,llm_generated,"eh min, warga ngaglik sleman dekat pasar rejodani mau nanya info kepastian jadwal armada nih. kalau truk pengangkut yang jalurnya masuk di area sini itu biasanya keliling jam berapa ya sorenya? biar warga yg kerja bisa nyiapin kresek tepat waktu di depan rumah.",0
ID-1031,"Min, minta tolong koordinasiin pengangkutan sampah di area Perumahan Taman Tirto Kasihan dong. Tong-tong di sana udah full sejak kemarin dan belum ada yang ngambil. Mulai ada bau tapi masih bisa ditolerir. Mohon segera dijadwal.",Sedang,llm_generated,"min, minta tolong koordinasiin pengangkutan sampah di area perumahan taman tirto kasihan dong. tong-tong di sana udah full sejak kemarin dan belum ada yang ngambil. mulai ada bau tapi masih bisa ditolerir. mohon segera dijadwal.",1
ID-0127,"Lapor dinas perhubungan, dua unit tong sampah organik anorganik yang ada di dalam fasilitas Halte Trans Jogja Sudirman kondisinya sudah tumpah ruah. Mohon segera diangkut plastiknya agar calon penumpang bus tetap nyaman dan bersih nunggunya.",Sedang,llm_generated,"lapor dinas perhubungan, dua unit tong sampah organik anorganik yang ada di dalam fasilitas halte trans jogja sudirman kondisinya sudah tumpah ruah. mohon segera diangkut plastiknya agar calon penumpang bus tetap nyaman dan bersih nunggunya.",1
ID-1065,"Permisi, mau nanya kepastian operasional armada desa nih. Jadwal truk pengangkut sampah yang biasa lewat di depan RSUD Wirosaban Umbulharjo ada perubahan hari ga untuk periode libur tanggal merah nanti? Kalau ada pergeseran mohon diinfokan ke warga biar ga miskomunikasi nungguinnya.",Rendah,llm_generated,"permisi, mau nanya kepastian operasional armada desa nih. jadwal truk pengangkut sampah yang biasa lewat di depan rsud wirosaban umbulharjo ada perubahan hari ga untuk periode libur tanggal merah nanti? kalau ada pergeseran mohon diinfokan ke warga biar ga miskomunikasi nungguinnya.",0
ID-0522,"Halo pengelola kebersihan wilayah, kami dari blok Perumahan Bumi Sawit Asri Gamping mau mengajukan permohonan. Bulan ini ada 3 keluarga besar baru pindah masuk ke blok kami, jadi volume limbah plastiknya meningkat lumayan drastis. Jadwal penarikan yang lama udah ngga ngatasi lagi nih, bisa ngga minta tolong frekuensinya ditambah ekstra seminggu sekali?",Sedang,llm_generated,"halo pengelola kebersihan wilayah, kami dari blok perumahan bumi sawit asri gamping mau mengajukan permohonan. bulan ini ada 3 keluarga besar baru pindah masuk ke blok kami, jadi volume limbah plastiknya meningkat lumayan drastis. jadwal penarikan yang lama udah ngga ngatasi lagi nih, bisa ngga minta tolong frekuensinya ditambah ekstra seminggu sekali?",1
ID-0236,"Tolong aparat keamanan segera turun! Ada oknum warga yang terekam buang berkarung-karung limbah rumah tangga langsung ke aliran Selokan Mataram. Akibatnya pintu air jadi mampet nyumbat parah, airnya jadi hitam dan berbau busuk meresahkan warga sekitar.",Tinggi,llm_generated,"tolong aparat keamanan segera turun! ada oknum warga yang terekam buang berkarung-karung limbah rumah tangga langsung ke aliran selokan mataram. akibatnya pintu air jadi mampet nyumbat parah, airnya jadi hitam dan berbau busuk meresahkan warga sekitar.",2
ID-0922,"Hadeuh piye toh iki pengelola rongsok neng pinggiran Jln Bantul KM 5 cedhak pom bensin, kerjane ngawur tenan! Limbah cairan lindi item pekat malah dibuang ngalir menyang kali cilik ngarep omahe warga. Ambune bosok jian marai pengen mutah lan saiki kaline mampet total. Tolong aparat desa tindak tegas oknum e saiki!",Tinggi,llm_generated,"hadeuh piye toh iki pengelola rongsok neng pinggiran jln bantul km 5 cedhak pom bensin, kerjane ngawur tenan! limbah cairan lindi item pekat malah dibuang ngalir menyang kali cilik ngarep omahe warga. ambune bosok jian marai pengen mutah lan saiki kaline mampet total. tolong aparat desa tindak tegas oknum e saiki!",2
ID-1443,Min iuran sampah rt di mantrijeron bayarnya ke sapa yak klo warga baru?,Rendah,llm_generated,min iuran sampah rt di mantrijeron bayarnya ke sapa yak klo warga baru?,0
ID-0516,"Nyuwun sewu bapak pengurus desa, warga Jalan Sabirin Ngampilan mau ngeluh operasional nih. Gerobak pendorong yang biasa melayani gang sempit kami udah absen 3 hari berturut-turut. Gosipnya sih rodanya jebol mogok, tapi kok ngga ada unit tossa pengganti yang diturunkan ya? Tolong dicarikan solusi sementara dong biar ngga numpuk bau.",Sedang,llm_generated,"nyuwun sewu bapak pengurus desa, warga jalan sabirin ngampilan mau ngeluh operasional nih. gerobak pendorong yang biasa melayani gang sempit kami udah absen 3 hari berturut-turut. gosipnya sih rodanya jebol mogok, tapi kok ngga ada unit tossa pengganti yang diturunkan ya? tolong dicarikan solusi sementara dong biar ngga numpuk bau.",1
ID-0104,"Tolong armada pembersih segera diturunkan ke Depo Kotabaru. Air lindi sisa tumpukan sampah yang warnanya hitam legam ngalir deras membasahi jalan raya. Selain baunya bikin muntah, aspalnya jadi super licin dan rawan bikin pemotor tergelincir.",Tinggi,llm_generated,"tolong armada pembersih segera diturunkan ke depo kotabaru. air lindi sisa tumpukan sampah yang warnanya hitam legam ngalir deras membasahi jalan raya. selain baunya bikin muntah, aspalnya jadi super licin dan rawan bikin pemotor tergelincir.",2
ID-0143,"Permisi admin kelurahan, kalau warga RT 06 Ngestiharjo Kasihan mau buang karpet usang yang ukurannya lumayan lebar itu prosedurnya gimana ya pak? Apa bisa minta tolong mas petugas buat narik sekalian pas jadwal keliling besok atau harus dibawa sendiri pakai pickup ke depo terdekat?",Rendah,llm_generated,"permisi admin kelurahan, kalau warga rt 06 ngestiharjo kasihan mau buang karpet usang yang ukurannya lumayan lebar itu prosedurnya gimana ya pak? apa bisa minta tolong mas petugas buat narik sekalian pas jadwal keliling besok atau harus dibawa sendiri pakai pickup ke depo terdekat?",0
ID-0467,"Permisi bapak dukuh, ini warga RT 04 Timbulharjo Sewon Bantul pada miskomunikasi masal. Katanya ada perubahan rute dan jadwal penarikan gerobak, tapi surat edaran resminya belum sampai ke grup WA warga. Alhasil tetangga pada kecele naruh kresek di depan rumah di hari yang salah. Tolong segera di-share jadwal terbarunya biar rapi lagi.",Sedang,llm_generated,"permisi bapak dukuh, ini warga rt 04 timbulharjo sewon bantul pada miskomunikasi masal. katanya ada perubahan rute dan jadwal penarikan gerobak, tapi surat edaran resminya belum sampai ke grup wa warga. alhasil tetangga pada kecele naruh kresek di depan rumah di hari yang salah. tolong segera di-share jadwal terbarunya biar rapi lagi.",1
ID-0629,Kritis lur! Antrean armada truk dump di jalur masuk TPST Piyungan membludak parah nutupin akses jalan utama. Mobil sm motor umum ga bisa gerak kejebak macet total dr pagi buta. Tolong aparat lantas sm pengelola turun ngurai kemacetan skrg jg!,Tinggi,llm_generated,kritis lur! antrean armada truk dump di jalur masuk tpst piyungan membludak parah nutupin akses jalan utama. mobil sm motor umum ga bisa gerak kejebak macet total dr pagi buta. tolong aparat lantas sm pengelola turun ngurai kemacetan skrg jg!,2
ID-0288,"Lapor pak RT dan kelurahan! Warga RT 03 Prawirodirjan udah ga tahan lagi. Tiap sore ada oknum bakar sampah industri rumahan campur plastik sisa produksi. Asap hitamnya ngepul masuk ke dalam rumah, sampai-sampai ada 3 balita tetangga dilarikan ke puskesmas gara-gara sesak napas akut. Tolong digerebek secepatnya!",Tinggi,llm_generated,"lapor pak rt dan kelurahan! warga rt 03 prawirodirjan udah ga tahan lagi. tiap sore ada oknum bakar sampah industri rumahan campur plastik sisa produksi. asap hitamnya ngepul masuk ke dalam rumah, sampai-sampai ada 3 balita tetangga dilarikan ke puskesmas gara-gara sesak napas akut. tolong digerebek secepatnya!",2
ID-0050,Tolong dinas lingkungan hidup segera bertindak! TPS ilegal di Desa Hargobinangun terus beroperasi dan membakar sampah tiap hari. Asap pekatnya bikin banyak anak kecil di desa kena ISPA. Warga udah mau demo!,Tinggi,llm_generated,tolong dinas lingkungan hidup segera bertindak! tps ilegal di desa hargobinangun terus beroperasi dan membakar sampah tiap hari. asap pekatnya bikin banyak anak kecil di desa kena ispa. warga udah mau demo!,2
ID-0291,"Permisi pihak rumah sakit dan dinas PU. Ini kondisi selokan utama di depan RSUD Kota Yogya mampet parah kesumbat gunungan sampah. Air got yang kotor dan bau obat malah meluap membanjiri area parkiran motor. Sangat tidak higienis untuk ukuran fasilitas kesehatan, tolong kirim truk penyedot dan armada angkut sekarang juga!",Tinggi,llm_generated,"permisi pihak rumah sakit dan dinas pu. ini kondisi selokan utama di depan rsud kota yogya mampet parah kesumbat gunungan sampah. air got yang kotor dan bau obat malah meluap membanjiri area parkiran motor. sangat tidak higienis untuk ukuran fasilitas kesehatan, tolong kirim truk penyedot dan armada angkut sekarang juga!",2
ID-0051,"Min, tolong banget ini ditindaklanjuti. Bawah flyover Janti sekarang wujudnya udah kayak lautan sampah liar. Baunya busuk banget sampai nusuk ke hidung pas kita lewat di atas jembatan. Kalau dibiarin terus bisa jadi sarang penyakit ini.",Tinggi,llm_generated,"min, tolong banget ini ditindaklanjuti. bawah flyover janti sekarang wujudnya udah kayak lautan sampah liar. baunya busuk banget sampai nusuk ke hidung pas kita lewat di atas jembatan. kalau dibiarin terus bisa jadi sarang penyakit ini.",2
ID-0398,"Halo dinas kebersihan kota, mau nanya kepastian operasional armada bentar. Kalau besok pas jatuhnya tanggal merah libur nasional, bapak petugas pengangkut sampah di area Malioboro tetap narik keliling pakai gerobaknya atau ikutan diliburkan ya? Buat patokan warga sekitar pas naruh kreseknya.",Rendah,llm_generated,"halo dinas kebersihan kota, mau nanya kepastian operasional armada bentar. kalau besok pas jatuhnya tanggal merah libur nasional, bapak petugas pengangkut sampah di area malioboro tetap narik keliling pakai gerobaknya atau ikutan diliburkan ya? buat patokan warga sekitar pas naruh kreseknya.",0
ID-0403,"Siang min, mumpung sisa daun kering di halaman rumah area Minomartani belum terlalu banyak, bisa minta tolong gerobak mampir ngga sore ini? Kalau nunggu besok takut ditiup angin.",Rendah,llm_generated,"siang min, mumpung sisa daun kering di halaman rumah area minomartani belum terlalu banyak, bisa minta tolong gerobak mampir ngga sore ini? kalau nunggu besok takut ditiup angin.",0
ID-0771,"Hadeuh min jujurly capek bgt liatnya. Di dpn Ps Niten Bantul itu kantong-kantong kresek jumbo ditaruh gt aja di bahu aspal gara-gara kontainer utamanya udh full overcapacity. Klo misal ntar sore ujan deres, isinya literally bakal kocar-kacir kebawa arus ke tengah jalan lho. Tolong dikoordinasiin damtrucknya sgr ya.",Sedang,llm_generated,"hadeuh min jujurly capek bgt liatnya. di dpn ps niten bantul itu kantong-kantong kresek jumbo ditaruh gt aja di bahu aspal gara-gara kontainer utamanya udh full overcapacity. klo misal ntar sore ujan deres, isinya literally bakal kocar-kacir kebawa arus ke tengah jalan lho. tolong dikoordinasiin damtrucknya sgr ya.",1
ID-1283,"Minta bantuan pihak bksda min, akhir akhir ini banyak kawanan kera ekor panjang yang turun gunung nyerang ladang palawija milik petani di daerah prambanan. Mereka ganas banget merusak jagung sama singkong yang mau panen. Warga ga berani ngusir pakai senapan karena tau itu hewan dilindungi, tolong dinas terkait ngasih solusi biar petani ngga merugi terus terusan.",Unknown,merapi_uncover,"minta bantuan pihak bksda min, akhir akhir ini banyak kawanan kera ekor panjang yang turun gunung nyerang ladang palawija milik petani di daerah prambanan. mereka ganas banget merusak jagung sama singkong yang mau panen. warga ga berani ngusir pakai senapan karena tau itu hewan dilindungi, tolong dinas terkait ngasih solusi biar petani ngga merugi terus terusan.",3
ID-0414,"Halo mas kebersihan, ijin ngabari ya. Besok pagi banget saya bakal naruh kasur lipat bekas di depan pagar rumah Jalan Pramuka Selatan No. 8 Bantul. Tolong dikoordinasikan biar ada armada pickup ekstra yang bisa ngebantu ngangkut ya mas.",Rendah,llm_generated,"halo mas kebersihan, ijin ngabari ya. besok pagi banget saya bakal naruh kasur lipat bekas di depan pagar rumah jalan pramuka selatan no. 8 bantul. tolong dikoordinasikan biar ada armada pickup ekstra yang bisa ngebantu ngangkut ya mas.",0
ID-0694,"Lur admin, ngabarin kahanan singkat nggih. Neng pertigaan Jln Wahid Hasyim Condong Catur pas area ngarep masjid e, enten tumpukan plastik es teh sm sisa jajan numpuk sehabis bubaran jumatan wingi. Emang blm mambu bosok sih, tp delokane jian reget bgt ngerusak pemandangan. Mohon diagendakan mas gerobak e mampir nyapu nggih.",Sedang,llm_generated,"lur admin, ngabarin kahanan singkat nggih. neng pertigaan jln wahid hasyim condong catur pas area ngarep masjid e, enten tumpukan plastik es teh sm sisa jajan numpuk sehabis bubaran jumatan wingi. emang blm mambu bosok sih, tp delokane jian reget bgt ngerusak pemandangan. mohon diagendakan mas gerobak e mampir nyapu nggih.",1
